Administrative,ProductRelated,ProductRelated_Duration,SpecialDay,Weekend,Revenue
2,12,262.5,0,0,0
0,17,469.4166667,0,0,0
1,27,1240.916667,0,0,1
1,5,143.5,0,1,0
0,7,101,0,0,0
5,5,62.5,0,1,0
1,6,156,0,1,0
0,6,104,0,0,0
2,15,1349,0,0,0
1,11,331.25,0,1,0
5,8,301.5,0,1,0
0,8,157.5714286,0,0,0
0,1,0,0,1,0
0,19,224.9583333,0,0,0
1,39,1152.5,0,0,0
10,61,2292.679762,0,0,0
0,9,329,0,0,0
0,8,111.6666667,0,0,0
0,15,1074.428571,0,0,0
0,32,1080.047619,0,0,0
4,23,666.9464286,0,0,0
2,14,239,0,1,0
4,14,279.9,0,0,0
0,1,0,0,0,0
0,15,1674,0,0,0
0,3,15,0,1,0
0,22,480.9666667,0,0,0
0,3,62,0,0,0
4,23,1841.171429,0,1,0
0,2,37.5,0,1,0
2,11,131.3,0,0,0
0,2,92,0,0,0
0,3,78.33333333,0,0,0
0,7,114.6,0,0,0
2,18,671,0,1,0
2,11,624,0,0,0
2,34,448.75,0,0,0
0,4,35,0,0,0
3,7,79.5,0,1,0
0,10,189.5,0,0,0
2,15,2190.666667,0,0,0
0,2,0,0,1,0
0,2,0,0,0,0
0,5,672.5,0,0,0
3,67,2502.816667,0,0,0
7,83,1778.125214,0,0,0
0,4,49.5,0,0,0
0,12,261,0,0,0
1,12,663.5,0,0,1
4,16,284.9,0,0,0
0,7,236,0,0,0
3,19,576.0833333,0,1,1
0,3,77,0,1,0
0,1,0,0,0,0
0,3,79,0,0,0
2,66,4566.952839,0,0,0
1,65,8646,0,1,0
0,17,600.5,0,0,0
0,21,434.5,0,0,0
1,35,499.4,0,1,0
9,50,1694.797619,0,1,0
1,7,181.5,0,1,1
3,54,1306.151974,0,0,0
0,6,75,0,0,0
0,6,61,0,0,0
0,12,1165.333333,0,0,0
0,1,0,0,0,0
0,6,70.83333333,0,0,0
5,31,649.3071429,0,1,1
1,49,1647.152381,0,1,1
6,60,3135.442572,0,0,0
0,9,181.3333333,0,0,0
0,9,159,0,1,0
4,8,465.8333333,0,1,0
0,3,112,0,0,0
0,40,952.9666667,0,0,0
0,8,372.8333333,0,0,0
6,14,327,0,1,0
0,1,0,0,0,0
0,6,1057,0,0,0
0,3,12,0,0,0
0,1,36,0,1,0
3,30,2264.333333,0,1,0
4,28,866,0,0,0
0,4,97,0,0,0
0,17,701.5424242,0,0,0
2,20,979.0833333,0,0,1
3,28,324.7692308,0,0,0
6,47,1682.870247,0,0,1
0,9,210,0,0,0
0,20,332,0,0,0
1,13,1610.916667,0,1,0
4,50,1188.566667,0,0,0
0,3,98,0,0,0
0,38,1663.683333,0,0,0
4,39,930.3,0,1,0
0,21,1003,0,0,0
0,3,69,0,0,0
0,27,1199.725758,0,0,0
0,34,1524.058333,0,0,0
0,11,624,0,0,0
0,37,1229.766667,0,1,0
0,13,972.6,0,0,0
5,17,438.4333333,0,0,0
0,10,270,0,0,0
0,3,333,0,1,0
0,20,504.2333333,0,0,0
0,27,845.5,0,1,0
1,16,744.5,0,0,0
0,21,1129,0,0,0
2,8,358,0,0,0
0,24,832,0,0,0
0,4,36.5,0,0,0
0,7,157,0,0,0
3,9,71.33333333,0,0,0
7,11,227.5,0,1,0
1,22,1054.309524,0,0,0
0,6,308.1666667,0,0,0
0,10,229.25,0,0,0
0,9,225.8333333,0,1,0
2,22,326.5833333,0,0,0
10,104,3486.690476,0,1,0
0,8,863.3333333,0,1,0
0,1,67,0,0,0
15,54,1405.131241,0,1,0
6,23,1031.704762,0,1,1
0,24,917.0833333,0,1,0
3,19,573.6571429,0,0,0
0,5,94.5,0,0,0
0,13,238.1666667,0,0,0
3,3,164,0,0,0
0,31,750.5904762,0,0,0
1,19,1834.083333,0,0,0
0,19,606.8333333,0,0,0
0,13,509.1214286,0,1,1
0,2,19,0,0,0
3,61,5900.351378,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
0,13,449.3333333,0,0,0
0,12,200,0,1,0
3,16,946.1666667,0,0,0
0,2,0,0,0,0
0,3,514,0,0,0
1,5,64,0,0,0
0,2,210,0,0,0
2,12,1180.5,0,0,0
0,9,771.5,0,0,0
1,37,1096.75,0,0,0
0,5,381.6666667,0,0,0
9,55,1509.594444,0,0,0
0,4,69,0,0,0
0,1,0,0,0,0
0,5,103,0,0,0
0,2,36.5,0,0,0
0,6,226,0,0,0
1,18,1181.198413,0,0,0
2,17,1394.666667,0,0,0
5,8,326,0,0,0
0,9,459.8307692,0,1,0
3,3,162,0,1,0
0,1,0,0,0,0
0,1,0,0,0,0
1,37,2043.5,0,0,1
4,24,663.4666667,0,0,0
3,129,7669.250794,0,0,0
5,12,115.1666667,0,0,0
0,11,296.45,0,0,0
0,56,2633.869048,0,0,0
0,19,392,0,1,0
1,13,748.6666667,0,0,0
6,18,834.6666667,0,1,0
0,2,5,0,1,0
0,1,0,0,1,0
0,3,11,0,0,0
0,15,497.3333333,0,0,0
10,28,631.9896825,0,0,1
0,11,315.6,0,1,0
1,14,183.3333333,0,0,0
1,8,192.1666667,0,1,0
1,16,1296.6,0,0,1
0,3,17,0,0,0
0,13,698,0,0,0
1,17,1093.142857,0,0,0
1,9,2397.5,0,0,0
2,3,56,0,0,0
1,11,196.2,0,0,0
0,3,39.66666667,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
0,20,408.3333333,0,0,1
0,2,0,0,0,0
1,29,906.5666667,0,1,0
0,4,149,0,0,0
0,30,1224.75,0,0,1
0,1,0,0,0,0
2,18,1262,0,0,0
0,12,207,0,0,0
1,7,115.6666667,0,0,0
0,1,0,0,0,0
1,3,321.5,0,0,0
9,63,3552.702381,0,0,1
2,19,716.3571429,0,1,1
6,12,343,0,1,0
6,56,3763.166667,0,0,1
0,7,272.5,0,1,0
0,3,81,0,0,0
4,17,1883.827222,0,0,1
0,7,251.6666667,0,1,0
4,7,1413.333333,0,0,0
0,3,79.5,0,0,0
3,6,83,0,0,0
2,17,584.5,0,0,0
3,30,940.8333333,0,0,0
2,20,791.6666667,0,0,1
0,77,4346.541667,0,0,0
0,5,50.5,0,1,0
0,6,74,0,0,0
0,8,83,0,0,0
4,68,2593.741667,0,0,0
0,6,59,0,0,0
2,53,1518.761111,0,1,0
0,6,62,0,0,0
0,30,365.4,0,0,0
2,7,50.5,0,0,0
0,12,468,0,0,0
5,23,7533.272727,0,0,0
4,35,1059,0,0,0
0,5,52,0,0,0
3,6,892,0,1,0
4,9,430.5,0,0,0
0,17,132.6333333,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
0,14,363.3181818,0,0,0
0,3,73,0,0,0
0,8,612,0,1,0
9,33,595.0095238,0,0,0
0,6,495,0,1,1
0,4,49.5,0,0,0
3,47,1813.208333,0,1,0
0,9,218,0,1,0
0,4,102,0,0,0
2,23,1278.090909,0,1,0
0,3,25,0,0,0
0,38,996.5166667,0,0,0
0,6,69.5,0,0,0
0,40,1530.248485,0,0,0
2,43,2595.280952,0,0,0
0,12,471.5,0,0,0
11,54,923.6757353,0,0,0
0,10,153,0,1,0
9,48,3946.008333,0,1,1
0,26,648.4,0,1,0
0,5,56,0,1,0
0,1,0,0,0,0
0,21,263,0,0,0
0,6,193,0,1,0
0,3,38,0,0,0
0,8,116,0,0,0
3,33,1077.869048,0,0,0
0,5,266.3333333,0,0,0
0,3,17,0,0,0
0,3,67.5,0,1,0
3,28,499.6666667,0,0,0
1,7,286,0,0,0
4,8,112.7285714,0,0,0
1,24,1571,0,0,0
0,11,241,0,0,0
0,11,187,0,0,0
3,11,451,0,0,1
2,42,1741.483333,0,0,0
1,46,838.6833333,0,0,0
5,22,406,0,0,0
0,18,437.1875,0,1,0
2,28,898.5,0,0,0
0,19,215.75,0,0,0
7,20,266.5833333,0,0,0
0,6,546,0,0,1
0,16,2156,0,0,0
0,17,557.1666667,0,0,0
2,19,461.05,0,0,0
0,18,1473.333333,0,0,0
4,13,474.8333333,0,0,0
0,1,0,0,0,0
0,6,212,0,0,0
5,11,500,0,0,0
0,10,369,0,1,0
0,5,136.6666667,0,1,0
0,10,243.2,0,0,0
0,12,459,0,0,0
5,6,441.4666667,0,0,0
4,6,328,0,0,0
0,3,36,0,0,0
0,20,518.6666667,0,0,0
7,26,631.4583333,0,0,0
11,16,1849.833333,0,0,0
1,8,436,0,1,0
0,5,132,0,1,0
2,35,850.3333333,0,1,0
11,17,457.7957265,0,0,0
0,5,143,0,0,0
6,59,3224.819084,0,1,1
3,24,1038.845238,0,0,0
0,1,0,0,0,0
0,6,216,0,0,0
2,20,363.6666667,0,1,0
1,17,1314.25,0,0,0
0,5,146,0,0,0
0,8,228,0,0,0
0,2,0,0,0,0
0,11,419.75,0,0,0
0,15,270,0,0,0
1,32,395.2222222,0,1,0
0,4,9,0,0,0
0,17,945.0108696,0,0,0
0,3,90,0,0,0
0,9,936.8333333,0,1,1
0,3,8,0,0,0
0,20,447.5,0,0,0
5,16,416.4,0,1,0
5,36,1051.248276,0,1,0
3,10,1218,0,0,0
2,15,756.3333333,0,0,1
0,5,210,0,0,0
2,24,427.0833333,0,0,0
0,2,31,0,0,0
0,4,388,0,0,0
0,4,151.5,0,0,0
2,36,1387.606061,0,1,0
5,30,1418,0,0,0
6,25,437.2222222,0,1,0
3,14,411.5,0,0,0
2,13,142,0,0,0
0,13,474.6666667,0,0,1
2,20,1415.625,0,0,0
0,1,0,0,0,0
7,30,1448.752381,0,0,0
0,3,96.5,0,1,0
4,17,2777.666667,0,0,0
3,12,1436.5,0,1,1
2,8,224,0,1,0
4,46,3087,0,0,1
2,71,3424.583333,0,1,0
0,1,0,0,0,0
0,9,546,0,0,0
1,43,1418.5,0,1,0
1,8,423,0,0,1
4,20,651.4,0,0,0
2,6,249.5,0,0,0
0,11,337,0,0,0
0,1,0,0,1,0
0,26,1377.769697,0,0,1
0,16,223,0,0,0
1,6,66.83333333,0,0,0
1,4,957,0,0,0
0,2,135,0,0,0
0,36,1166.72619,0,1,1
2,80,4099.737392,0,1,1
1,4,31,0,1,0
1,12,205.9761905,0,0,0
1,25,1644,0,0,0
2,4,268,0,1,0
0,8,158.5,0,1,0
1,11,298,0,1,0
3,31,2905.943651,0,0,0
0,41,419,0,0,0
0,5,279,0,0,0
1,43,1286.688889,0,0,0
1,49,1616.083333,0,0,0
2,21,2755.67094,0,1,0
0,26,655.7833333,0,0,0
4,20,917.35,0,1,1
3,12,353,0,0,0
0,2,27,0,0,0
0,2,0,0,0,0
3,12,286,0,1,0
0,6,835.8333333,0,0,0
7,18,338.1272727,0,0,0
0,2,22,0,0,0
2,20,1572.571429,0,0,0
12,21,1321.059195,0,0,1
0,2,0,0,0,0
0,2,187,0,0,0
4,19,502.4583333,0,0,0
0,1,0,0,0,0
3,20,1424.928571,0,0,0
4,82,2448.784448,0,0,1
5,32,1480.666667,0,1,0
1,6,25.5,0,0,0
0,5,236,0,0,0
2,50,952.4345238,0,1,1
0,5,182,0,0,0
0,24,854.3333333,0,0,0
0,3,39,0,0,0
0,15,1332.833333,0,1,0
5,16,467.9166667,0,1,0
1,25,674.25,0,0,0
9,50,2207.391667,0,1,0
0,10,300,0,0,0
0,1,0,0,0,0
0,6,177.5,0,0,0
0,34,311.5,0,0,0
3,15,486.5166667,0,0,0
0,15,1418.25,0,0,0
1,10,391.85,0,1,0
3,10,142.6666667,0,1,0
3,53,1659.319697,0,0,1
0,1,0,0,1,0
0,1,0,0,0,0
0,59,1560.601163,0,0,0
2,65,1451.227362,0,0,0
4,21,2588.958333,0,1,0
0,1,0,0,0,0
0,3,80,0,1,0
0,1,0,0,1,0
8,31,496.5833333,0,0,1
1,21,678.2738095,0,0,0
0,4,55,0,0,0
0,4,34,0,0,0
1,8,163,0,1,0
0,7,286.5,0,0,0
0,20,1395.258333,0,1,0
1,10,90,0,0,0
5,5,142,0,0,0
2,9,416.6666667,0,1,0
1,12,413.8,0,0,0
0,2,403,0,0,0
0,6,106,0,1,0
4,16,515,0,1,0
0,26,392,0,0,0
0,1,0,0,0,0
2,25,1720,0,0,1
1,8,226.5,0,0,0
0,10,130.1666667,0,0,0
7,14,192.9333333,0,0,0
4,20,745.3333333,0,0,0
2,5,97,0,0,0
0,4,233,0,0,0
7,20,1409.809524,0,0,0
0,12,448.5,0,0,0
0,6,73.75,0,0,0
4,10,386.15,0,0,1
1,16,638.8333333,0,0,0
3,17,489.5833333,0,1,0
1,23,660.8166667,0,1,0
4,44,1489.144444,0,1,0
1,20,2270.833333,0,0,1
1,12,121,0,0,0
0,15,296,0,0,0
3,0,0,0,0,0
0,12,481.8333333,0,0,1
2,13,309.9333333,0,0,0
0,7,55,0,0,0
2,14,851,0,1,1
0,1,0,0,0,0
0,3,55,0,0,0
0,7,88.33333333,0,0,0
2,25,893.1,0,0,0
3,12,526.3333333,0,0,0
2,26,535.3459596,0,0,0
3,18,884.6333333,0,0,0
0,2,24,0,0,0
0,22,2175.993651,0,0,0
2,8,57,0,0,0
0,28,1028.116667,0,0,0
0,4,93,0,0,0
8,35,1373.464719,0,0,0
8,34,991.3678571,0,0,0
0,1,1,0,0,0
0,7,147.25,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,9,1225.5,0,0,0
0,3,183,0,1,0
0,10,250.8,0,0,0
2,9,148.25,0,0,0
2,16,504.0833333,0,0,0
0,43,1650.416667,0,1,0
0,28,2743.216667,0,0,0
5,37,1288.533333,0,0,0
0,15,447.5,0,1,0
10,41,1663.761905,0,0,1
5,22,1165.583333,0,0,0
2,3,17,0,1,0
1,46,1038.916667,0,0,1
0,12,249.5,0,0,0
5,17,1302.5,0,0,0
0,10,172.5,0,0,0
6,50,925.947619,0,0,1
4,38,1524.702381,0,1,0
4,13,288,0,1,0
0,1,0,0,1,0
0,3,47,0,1,0
0,1,0,0,0,0
0,4,63,0,0,0
0,13,1476.3,0,0,0
0,9,685,0,0,0
5,74,2396.690316,0,0,0
0,7,451.8333333,0,1,0
0,25,1512.52381,0,0,0
1,14,306.5,0,0,0
0,5,62,0,0,0
6,48,3332.293511,0,0,0
1,22,2815.416667,0,0,0
3,13,956.5,0,0,0
7,37,1500.422543,0,0,0
0,20,2271,0,0,0
2,8,588.1666667,0,0,0
4,27,1212.809524,0,0,1
5,23,792.7222222,0,0,1
5,25,439.5238095,0,0,0
0,2,5,0,0,0
1,22,525.2666667,0,0,0
11,40,1337.842794,0,1,0
4,43,1770.625,0,0,0
9,27,1084.5,0,0,0
0,1,0,0,1,0
0,93,4261.842857,0,0,0
3,29,527.2083333,0,0,0
0,4,0,0,0,0
0,7,110,0,0,0
0,15,1733.666667,0,0,0
1,12,306,0,0,0
0,2,62,0,0,0
0,2,5,0,0,0
0,14,198.5221501,0,0,0
0,17,504,0,0,0
24,34,1588.666667,0,0,0
1,7,381.5,0,1,0
6,42,1173.07,0,1,1
6,33,878.6238095,0,0,1
0,35,1928,0,1,0
0,5,83,0,0,0
0,1,0,0,1,0
2,76,2735.728571,0,0,1
4,14,337.5,0,0,0
0,1,0,0,0,0
10,72,4163.797619,0,0,1
0,15,1728.321429,0,0,0
0,6,255,0,1,0
0,13,449.6,0,0,0
1,11,243.6666667,0,0,0
6,33,2760.716667,0,0,0
2,42,1503.25,0,0,0
2,10,591.1666667,0,0,0
2,12,402.5,0,0,0
5,33,1540.583333,0,1,0
9,28,1561.083333,0,0,1
1,15,1330.3,0,0,0
0,2,42,0,0,0
0,5,360.75,0,0,0
3,15,245.5,0,0,0
0,4,7,0,0,0
3,15,608.4166667,0,0,0
0,18,708.25,0,0,0
1,7,157.5,0,0,0
2,33,1123.242857,0,0,0
0,19,926.6333333,0,1,0
0,39,2808.666667,0,0,0
0,26,1685.266667,0,1,0
1,69,2124.726768,0,0,0
3,38,1272.916667,0,0,0
2,30,474.5,0,1,0
7,7,180.3333333,0,1,0
2,43,1607.297619,0,0,0
2,8,60,0,1,0
6,6,126.6666667,0,0,0
0,7,865.2777778,0,0,0
0,49,2612.357143,0,0,0
0,22,850.2083333,0,0,0
4,13,556.6666667,0,0,1
0,9,186.7,0,1,0
7,194,6737.271825,0,1,0
0,24,1762.25,0,0,0
7,140,8961.407671,0,1,0
1,14,128,0,0,0
0,8,213.5,0,1,0
0,21,849.8833333,0,0,0
0,1,0,0,0,0
2,13,77,0,0,0
0,2,73,0,0,0
0,8,316,0,1,0
1,24,4114.083333,0,0,1
1,54,1470.966667,0,0,0
0,7,451,0,0,1
0,3,48,0,1,0
0,3,189,0,0,0
0,27,780.1666667,0,0,0
3,3,73.5,0,0,0
2,20,717.6166667,0,0,1
11,45,3641.213151,0,0,1
0,1,0,0,0,0
3,25,1040.75,0,1,0
1,13,833.2333333,0,1,0
0,1,0,0,0,0
3,20,453.625,0,1,0
0,5,51.25,0,0,0
11,64,1229.289286,0,0,0
0,28,1202,0,0,0
0,4,538,0,1,0
7,36,1775.516667,0,0,1
1,7,638,0,0,0
5,10,558.8,0,0,0
0,3,190,0,0,0
2,10,302,0,0,1
0,5,164,0,0,0
0,5,218,0,0,0
2,13,495,0,0,0
0,2,30,0,0,0
2,37,796.9571429,0,0,1
1,9,314.9,0,1,0
2,49,789.9583333,0,0,0
0,19,422.8333333,0,0,0
0,7,362,0,0,0
0,18,628.8333333,0,1,0
1,11,839.5,0,0,0
0,31,5764.366667,0,0,0
0,3,161,0,0,0
1,20,739.8333333,0,1,0
0,5,66,0,0,0
1,54,2377,0,0,0
0,2,22,0,0,0
0,9,381,0,0,0
14,26,2559.898333,0,0,0
0,23,553.15,0,0,0
0,37,651,0,0,0
0,1,0,0,0,0
0,15,1957.616667,0,1,0
0,2,0,0,0,0
5,59,1660.222222,0,0,0
0,8,170,0,1,0
0,4,47,0,1,0
0,7,165,0,0,0
1,0,0,0,0,0
0,14,406.8666667,0,0,0
4,23,570.5166667,0,0,0
0,37,1138.5,0,0,0
0,63,2777.616667,0,0,0
5,26,463.7583333,0,0,0
0,1,0,0,1,0
4,28,775.5,0,0,0
2,18,490.0666667,0,0,0
0,14,266.0166667,0,1,0
0,5,1306,0,0,0
4,9,634.2,0,1,0
0,1,0,0,0,0
6,22,1220.433333,0,0,0
8,39,1750.333333,0,0,0
1,43,1087.25,0,0,0
0,22,762.547619,0,1,0
0,9,244.5,0,0,0
0,10,1010,0,0,0
0,2,32,0,0,0
7,27,1342.666667,0,0,1
2,33,1593.388889,0,1,0
0,9,639,0,1,1
0,4,521,0,0,0
1,17,546,0,1,0
0,8,377.5,0,1,0
0,14,183.6666667,0,0,0
0,5,84,0,0,0
5,18,494.6666667,0,0,1
8,62,1003.965152,0,0,0
1,32,536.6833333,0,0,0
8,66,3025.521713,0,0,1
2,24,424,0,0,0
0,5,171.5,0,0,0
1,67,1231.136508,0,0,0
6,10,266.5,0,0,0
0,16,1533,0,0,0
1,36,1300.190476,0,1,0
0,2,74,0,0,0
3,28,804.2833333,0,0,0
1,19,734.5833333,0,0,0
2,44,3113.516667,0,0,0
0,3,64,0,1,0
1,7,114.8333333,0,0,0
0,6,95.5,0,1,0
0,7,93.66666667,0,0,0
1,3,59,0,0,0
0,3,26,0,0,0
0,62,1136.60303,0,1,0
6,47,2989.494048,0,1,1
2,30,1724.25,0,1,0
8,14,333.6,0,1,1
1,21,334.7857143,0,0,0
0,9,355.1666667,0,0,1
5,11,456.6666667,0,0,0
0,15,1298.5,0,0,0
1,28,2258.833333,0,1,0
2,65,2881.133333,0,0,1
0,10,206.5,0,0,0
0,8,143,0,0,0
1,11,267.8333333,0,1,0
0,5,454,0,0,0
5,13,717.6,0,0,0
14,20,1069.16829,0,1,0
0,27,807.8333333,0,0,0
0,15,477,0,0,0
6,11,134.9,0,1,0
3,16,314,0,0,0
0,5,59,0,0,0
6,23,637,0,0,0
0,11,160.5,0,0,0
0,8,1577,0,0,0
2,11,660.1666667,0,0,0
0,7,169,0,1,0
0,6,89.33333333,0,0,0
4,37,2517.048459,0,1,0
0,1,44,0,1,0
0,5,29,0,0,0
0,2,86,0,1,0
2,18,229.75,0,0,0
0,4,17,0,0,0
1,17,498.3333333,0,0,1
0,1,0,0,0,0
5,33,1039.766667,0,1,0
3,11,369.1666667,0,1,0
0,23,1669,0,0,0
0,3,44.5,0,0,0
0,6,140,0,0,0
1,5,97,0,1,0
4,13,250.1666667,0,0,0
2,17,221.2,0,0,0
0,12,127,0,0,0
4,17,229.3333333,0,0,0
0,7,370.8333333,0,0,0
5,27,1583.596154,0,0,0
9,27,399.6939394,0,0,0
1,12,457,0,1,0
0,3,24,0,1,0
0,5,180.3333333,0,1,0
0,15,581.4166667,0,0,0
0,13,574.6666667,0,0,0
0,5,56,0,0,0
0,16,1011,0,0,0
0,15,139.8333333,0,0,0
1,16,608.8333333,0,0,1
0,6,1251,0,0,0
0,14,264.5,0,0,0
6,54,1509.8,0,0,0
0,22,356.8,0,0,0
2,19,598.7833333,0,1,0
0,4,298,0,0,0
4,31,1141.833333,0,0,1
0,6,93,0,0,0
2,40,1209.802992,0,0,0
0,1,0,0,0,0
0,2,67,0,0,0
3,30,1107.047619,0,1,1
7,19,4996.666667,0,0,1
3,15,936.1666667,0,0,0
0,16,666.1,0,0,0
2,6,170.8333333,0,0,0
0,37,1118.647186,0,1,0
0,2,86,0,1,0
2,28,1206.614719,0,0,1
5,24,2174.375,0,0,0
0,2,30.5,0,0,0
0,6,330,0,0,0
0,13,437.25,0,0,0
1,110,3211.827706,0,0,0
0,59,3036.4,0,1,0
0,9,640.6666667,0,1,0
0,30,480.25,0,0,0
7,32,1350.391667,0,1,0
0,7,38,0,0,0
0,12,976.2,0,0,0
0,8,70.2,0,0,0
7,60,2126.461941,0,0,0
0,44,1112,0,1,0
5,19,409.75,0,0,0
0,2,171,0,1,0
4,12,401.2857143,0,0,0
0,10,423.8333333,0,0,0
0,2,115,0,1,0
3,10,427.1666667,0,0,0
0,39,609.5,0,1,0
0,12,547.3333333,0,0,0
8,60,2062.890972,0,0,1
6,49,1077.007576,0,0,0
0,2,19,0,0,0
0,20,1606.333333,0,0,0
2,21,775.3333333,0,1,0
0,13,973.5,0,1,0
0,4,32,0,0,0
0,24,727.5,0,0,0
1,14,710.25,0,0,0
0,48,3644.752381,0,0,0
0,41,1089.75,0,0,0
0,14,494,0,0,0
6,84,2566.220887,0,0,0
3,18,1049.516667,0,1,1
0,1,0,0,0,0
3,4,139,0,0,0
4,19,685.95,0,1,1
0,8,758.1666667,0,0,0
2,46,1852.75,0,0,0
3,36,2517,0,1,1
0,19,751.3333333,0,1,1
8,35,1549.857143,0,1,0
6,12,202.25,0,1,0
0,29,669.9679487,0,0,0
0,7,95,0,0,0
1,62,1088.830952,0,1,1
3,9,2151,0,0,1
0,12,130.5,0,0,0
4,56,2866.90202,0,1,0
2,19,608.9428571,0,0,0
0,7,360.75,0,1,0
0,2,7,0,0,0
6,132,4056.175369,0,0,0
0,4,46,0,0,0
0,1,0,0,0,0
8,34,771.5916667,0,0,0
0,5,112,0,1,0
6,29,491.1,0,1,0
0,2,14,0,0,0
2,22,602.1666667,0,1,0
2,7,77.33333333,0,0,0
3,2,4,0,0,0
0,9,103.6666667,0,0,0
0,1,0,0,0,0
2,4,125,0,0,0
0,24,387.8846154,0,0,0
2,3,23,0,0,0
0,3,249,0,0,0
4,19,345.3833333,0,1,0
1,13,1001,0,0,0
0,8,70.66666667,0,0,0
4,20,1298,0,0,0
0,4,75.5,0,1,0
0,2,57,0,1,0
2,27,1686.966667,0,0,0
3,10,370.5,0,0,0
0,4,738,0,1,0
0,13,89,0,0,0
0,5,164.3333333,0,0,0
0,24,2244.666667,0,0,0
0,2,5,0,0,0
5,50,3246.977381,0,0,0
7,62,1573.233333,0,1,0
2,26,779.5051587,0,1,1
3,115,2625.009524,0,0,0
12,43,3266.127778,0,0,0
2,10,303.25,0,1,0
0,17,806.6666667,0,0,0
3,30,465.4166667,0,0,0
0,7,1018,0,0,0
0,7,261.5,0,0,0
0,4,910,0,0,0
2,41,4270.141667,0,0,0
1,10,413,0,1,0
3,17,372.8,0,0,0
0,18,550.5,0,1,0
3,31,1300.728987,0,0,0
0,4,44,0,0,0
0,1,0,0,0,0
3,7,68.75,0,0,0
0,37,684.7272727,0,0,0
2,27,1253.333333,0,0,1
0,4,331,0,0,0
0,30,1791.7,0,0,0
4,46,1596.672282,0,1,0
7,54,9128.283883,0,0,0
0,7,128,0,0,0
0,13,313,0,0,0
5,8,204,0,0,0
0,2,49,0,1,0
10,73,2490.138095,0,0,0
3,5,86,0,0,0
0,9,140,0,0,0
2,6,162.75,0,0,0
8,328,9694.260714,0,0,0
5,19,1762.5,0,0,1
1,61,2183.5,0,1,0
1,10,234.475,0,1,0
0,10,139.7083333,0,0,0
5,33,1371.633333,0,1,1
2,11,711.5666667,0,0,0
0,7,232.6666667,0,0,0
0,3,51.5,0,1,0
4,2,11,0,0,0
8,23,176.8193627,0,0,0
0,1,0,0,1,0
2,12,240,0,0,0
0,9,415.8333333,0,0,0
2,3,66,0,0,0
4,5,95.5,0,1,0
0,11,200.85,0,0,0
1,15,839.5,0,0,0
5,6,80,0,0,0
1,31,2372.333333,0,0,0
0,49,574.8333333,0,0,0
4,34,1045.102381,0,0,0
0,7,971,0,0,0
6,40,1589.27381,0,1,0
0,10,1656.666667,0,0,0
4,56,1246.919048,0,0,0
1,16,597.6,0,0,0
0,31,3888.166667,0,0,0
2,34,2600.258333,0,0,0
0,9,223,0,0,0
4,10,709,0,0,0
0,5,82,0,0,0
0,23,760.25,0,0,0
3,9,1362,0,0,0
0,1,0,0,1,0
3,19,924.3333333,0,0,0
4,53,1440.298918,0,1,1
3,53,856.7522398,0,1,0
0,2,8,0,0,0
2,2,6,0,0,0
6,18,513.4666667,0,0,0
0,2,0,0,0,0
0,15,748.5666667,0,0,0
1,3,149,0,0,0
0,2,288,0,1,0
9,25,383.0833333,0,0,0
13,39,976.7103175,0,1,1
0,32,1916.633333,0,0,0
5,48,1266.119048,0,0,0
1,44,1679.833333,0,1,1
4,16,315.1666667,0,0,1
1,8,290,0,0,0
0,6,463.5,0,0,0
0,4,1833,0,1,0
0,9,196,0,0,0
0,2,0,0,0,0
4,53,1200.892857,0,1,0
2,7,139.3333333,0,1,0
6,15,665.5666667,0,0,0
5,12,151.9,0,0,0
0,5,1620,0,0,0
0,24,1268,0,1,0
1,15,969.102381,0,0,0
1,25,773.4666667,0,1,1
5,33,808.1666667,0,0,1
3,14,469.8761905,0,0,0
4,30,823.5,0,0,0
0,8,201,0,0,0
8,54,1063.95,0,0,0
0,13,412,0,0,0
0,1,0,0,0,0
0,14,1789.39881,0,0,0
0,18,644.125,0,0,0
2,18,529.702381,0,1,0
0,10,254,0,0,1
0,7,221.7142857,0,0,0
0,1,0,0,0,0
0,30,312.3333333,0,0,0
0,1,0,0,0,0
0,22,325.75,0,0,0
9,63,2717.327381,0,1,0
1,79,3380.691558,0,1,0
1,19,614.9444444,0,0,0
1,1,19,0,0,0
4,33,1274.190476,0,1,0
2,12,1071.611111,0,0,0
0,10,408,0,0,1
7,52,2335.064286,0,0,0
0,2,18,0,0,0
3,53,1299.383333,0,1,0
0,6,83,0,0,0
5,8,489,0,0,0
3,16,226.5,0,0,0
0,8,233.6666667,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
1,5,71,0,0,0
3,16,1266.5,0,0,0
3,8,182.5833333,0,0,0
0,12,169.3,0,1,0
0,37,1358.75,0,0,0
1,5,131,0,1,0
9,71,2816.43881,0,1,0
5,25,3484.233333,0,1,0
0,6,131,0,0,0
5,12,1076.5,0,0,0
0,8,357.25,0,1,0
0,6,197,0,0,0
7,31,489.1452381,0,1,1
3,11,610,0,0,0
0,17,445,0,0,0
0,17,588.6666667,0,0,0
0,24,580.2,0,0,1
0,32,999,0,0,1
