ProductRelated_Duration,SpecialDay,Weekend,Revenue
1332.833333,0,1,0
467.9166667,0,1,0
674.25,0,0,0
2207.391667,0,1,0
300,0,0,0
0,0,0,0
177.5,0,0,0
311.5,0,0,0
486.5166667,0,0,0
1418.25,0,0,0
391.85,0,1,0
142.6666667,0,1,0
1659.319697,0,0,1
0,0,1,0
0,0,0,0
1560.601163,0,0,0
1451.227362,0,0,0
2588.958333,0,1,0
0,0,0,0
80,0,1,0
0,0,1,0
496.5833333,0,0,1
678.2738095,0,0,0
55,0,0,0
34,0,0,0
163,0,1,0
286.5,0,0,0
1395.258333,0,1,0
90,0,0,0
142,0,0,0
416.6666667,0,1,0
413.8,0,0,0
403,0,0,0
106,0,1,0
515,0,1,0
392,0,0,0
0,0,0,0
1720,0,0,1
226.5,0,0,0
130.1666667,0,0,0
192.9333333,0,0,0
745.3333333,0,0,0
97,0,0,0
233,0,0,0
1409.809524,0,0,0
448.5,0,0,0
73.75,0,0,0
386.15,0,0,1
638.8333333,0,0,0
489.5833333,0,1,0
660.8166667,0,1,0
1489.144444,0,1,0
2270.833333,0,0,1
121,0,0,0
296,0,0,0
0,0,0,0
481.8333333,0,0,1
309.9333333,0,0,0
55,0,0,0
851,0,1,1
0,0,0,0
55,0,0,0
88.33333333,0,0,0
893.1,0,0,0
526.3333333,0,0,0
535.3459596,0,0,0
884.6333333,0,0,0
24,0,0,0
2175.993651,0,0,0
57,0,0,0
1028.116667,0,0,0
93,0,0,0
1373.464719,0,0,0
991.3678571,0,0,0
1,0,0,0
147.25,0,0,0
0,0,0,0
0,0,0,0
1225.5,0,0,0
183,0,1,0
250.8,0,0,0
148.25,0,0,0
504.0833333,0,0,0
1650.416667,0,1,0
2743.216667,0,0,0
1288.533333,0,0,0
447.5,0,1,0
1663.761905,0,0,1
1165.583333,0,0,0
17,0,1,0
1038.916667,0,0,1
249.5,0,0,0
1302.5,0,0,0
172.5,0,0,0
925.947619,0,0,1
1524.702381,0,1,0
288,0,1,0
0,0,1,0
47,0,1,0
0,0,0,0
63,0,0,0
1476.3,0,0,0
685,0,0,0
2396.690316,0,0,0
451.8333333,0,1,0
1512.52381,0,0,0
306.5,0,0,0
62,0,0,0
3332.293511,0,0,0
2815.416667,0,0,0
956.5,0,0,0
1500.422543,0,0,0
2271,0,0,0
588.1666667,0,0,0
1212.809524,0,0,1
792.7222222,0,0,1
439.5238095,0,0,0
5,0,0,0
525.2666667,0,0,0
1337.842794,0,1,0
1770.625,0,0,0
1084.5,0,0,0
0,0,1,0
4261.842857,0,0,0
527.2083333,0,0,0
0,0,0,0
110,0,0,0
1733.666667,0,0,0
306,0,0,0
62,0,0,0
5,0,0,0
198.5221501,0,0,0
504,0,0,0
1588.666667,0,0,0
381.5,0,1,0
1173.07,0,1,1
878.6238095,0,0,1
1928,0,1,0
83,0,0,0
0,0,1,0
2735.728571,0,0,1
337.5,0,0,0
0,0,0,0
4163.797619,0,0,1
1728.321429,0,0,0
255,0,1,0
449.6,0,0,0
243.6666667,0,0,0
2760.716667,0,0,0
1503.25,0,0,0
591.1666667,0,0,0
402.5,0,0,0
1540.583333,0,1,0
1561.083333,0,0,1
1330.3,0,0,0
42,0,0,0
360.75,0,0,0
245.5,0,0,0
7,0,0,0
608.4166667,0,0,0
708.25,0,0,0
157.5,0,0,0
1123.242857,0,0,0
926.6333333,0,1,0
2808.666667,0,0,0
1685.266667,0,1,0
2124.726768,0,0,0
1272.916667,0,0,0
474.5,0,1,0
180.3333333,0,1,0
1607.297619,0,0,0
60,0,1,0
126.6666667,0,0,0
865.2777778,0,0,0
2612.357143,0,0,0
850.2083333,0,0,0
556.6666667,0,0,1
186.7,0,1,0
6737.271825,0,1,0
1762.25,0,0,0
8961.407671,0,1,0
128,0,0,0
213.5,0,1,0
849.8833333,0,0,0
0,0,0,0
77,0,0,0
73,0,0,0
316,0,1,0
4114.083333,0,0,1
1470.966667,0,0,0
451,0,0,1
48,0,1,0
189,0,0,0
780.1666667,0,0,0
73.5,0,0,0
717.6166667,0,0,1
3641.213151,0,0,1
0,0,0,0
1040.75,0,1,0
833.2333333,0,1,0
0,0,0,0
453.625,0,1,0
51.25,0,0,0
1229.289286,0,0,0
1202,0,0,0
538,0,1,0
1775.516667,0,0,1
638,0,0,0
558.8,0,0,0
190,0,0,0
302,0,0,1
164,0,0,0
218,0,0,0
495,0,0,0
30,0,0,0
796.9571429,0,0,1
314.9,0,1,0
789.9583333,0,0,0
422.8333333,0,0,0
362,0,0,0
628.8333333,0,1,0
839.5,0,0,0
5764.366667,0,0,0
161,0,0,0
739.8333333,0,1,0
66,0,0,0
2377,0,0,0
22,0,0,0
381,0,0,0
2559.898333,0,0,0
553.15,0,0,0
651,0,0,0
0,0,0,0
1957.616667,0,1,0
0,0,0,0
1660.222222,0,0,0
170,0,1,0
47,0,1,0
165,0,0,0
0,0,0,0
406.8666667,0,0,0
570.5166667,0,0,0
1138.5,0,0,0
2777.616667,0,0,0
463.7583333,0,0,0
0,0,1,0
775.5,0,0,0
490.0666667,0,0,0
266.0166667,0,1,0
1306,0,0,0
634.2,0,1,0
0,0,0,0
1220.433333,0,0,0
1750.333333,0,0,0
1087.25,0,0,0
762.547619,0,1,0
244.5,0,0,0
1010,0,0,0
32,0,0,0
1342.666667,0,0,1
1593.388889,0,1,0
639,0,1,1
521,0,0,0
546,0,1,0
377.5,0,1,0
183.6666667,0,0,0
84,0,0,0
494.6666667,0,0,1
1003.965152,0,0,0
536.6833333,0,0,0
3025.521713,0,0,1
424,0,0,0
171.5,0,0,0
1231.136508,0,0,0
266.5,0,0,0
1533,0,0,0
1300.190476,0,1,0
74,0,0,0
804.2833333,0,0,0
734.5833333,0,0,0
3113.516667,0,0,0
64,0,1,0
114.8333333,0,0,0
95.5,0,1,0
93.66666667,0,0,0
59,0,0,0
26,0,0,0
1136.60303,0,1,0
2989.494048,0,1,1
1724.25,0,1,0
333.6,0,1,1
334.7857143,0,0,0
355.1666667,0,0,1
456.6666667,0,0,0
1298.5,0,0,0
2258.833333,0,1,0
2881.133333,0,0,1
206.5,0,0,0
143,0,0,0
267.8333333,0,1,0
454,0,0,0
717.6,0,0,0
1069.16829,0,1,0
807.8333333,0,0,0
477,0,0,0
134.9,0,1,0
314,0,0,0
59,0,0,0
637,0,0,0
160.5,0,0,0
1577,0,0,0
660.1666667,0,0,0
169,0,1,0
89.33333333,0,0,0
2517.048459,0,1,0
44,0,1,0
29,0,0,0
86,0,1,0
229.75,0,0,0
17,0,0,0
498.3333333,0,0,1
0,0,0,0
1039.766667,0,1,0
369.1666667,0,1,0
1669,0,0,0
44.5,0,0,0
140,0,0,0
97,0,1,0
250.1666667,0,0,0
221.2,0,0,0
127,0,0,0
229.3333333,0,0,0
370.8333333,0,0,0
1583.596154,0,0,0
399.6939394,0,0,0
457,0,1,0
24,0,1,0
180.3333333,0,1,0
581.4166667,0,0,0
574.6666667,0,0,0
56,0,0,0
1011,0,0,0
139.8333333,0,0,0
608.8333333,0,0,1
1251,0,0,0
264.5,0,0,0
1509.8,0,0,0
356.8,0,0,0
598.7833333,0,1,0
298,0,0,0
1141.833333,0,0,1
93,0,0,0
1209.802992,0,0,0
0,0,0,0
67,0,0,0
1107.047619,0,1,1
4996.666667,0,0,1
936.1666667,0,0,0
666.1,0,0,0
170.8333333,0,0,0
1118.647186,0,1,0
86,0,1,0
1206.614719,0,0,1
2174.375,0,0,0
30.5,0,0,0
330,0,0,0
437.25,0,0,0
3211.827706,0,0,0
3036.4,0,1,0
640.6666667,0,1,0
480.25,0,0,0
1350.391667,0,1,0
38,0,0,0
976.2,0,0,0
70.2,0,0,0
2126.461941,0,0,0
1112,0,1,0
409.75,0,0,0
171,0,1,0
401.2857143,0,0,0
423.8333333,0,0,0
115,0,1,0
427.1666667,0,0,0
609.5,0,1,0
547.3333333,0,0,0
2062.890972,0,0,1
1077.007576,0,0,0
19,0,0,0
1606.333333,0,0,0
775.3333333,0,1,0
973.5,0,1,0
32,0,0,0
727.5,0,0,0
710.25,0,0,0
3644.752381,0,0,0
1089.75,0,0,0
494,0,0,0
2566.220887,0,0,0
1049.516667,0,1,1
0,0,0,0
139,0,0,0
685.95,0,1,1
758.1666667,0,0,0
1852.75,0,0,0
2517,0,1,1
751.3333333,0,1,1
1549.857143,0,1,0
202.25,0,1,0
669.9679487,0,0,0
95,0,0,0
1088.830952,0,1,1
2151,0,0,1
130.5,0,0,0
2866.90202,0,1,0
608.9428571,0,0,0
360.75,0,1,0
7,0,0,0
4056.175369,0,0,0
46,0,0,0
0,0,0,0
771.5916667,0,0,0
112,0,1,0
491.1,0,1,0
14,0,0,0
602.1666667,0,1,0
77.33333333,0,0,0
4,0,0,0
103.6666667,0,0,0
0,0,0,0
125,0,0,0
387.8846154,0,0,0
23,0,0,0
249,0,0,0
345.3833333,0,1,0
1001,0,0,0
70.66666667,0,0,0
1298,0,0,0
75.5,0,1,0
57,0,1,0
1686.966667,0,0,0
370.5,0,0,0
738,0,1,0
89,0,0,0
164.3333333,0,0,0
2244.666667,0,0,0
5,0,0,0
3246.977381,0,0,0
1573.233333,0,1,0
779.5051587,0,1,1
2625.009524,0,0,0
3266.127778,0,0,0
303.25,0,1,0
806.6666667,0,0,0
465.4166667,0,0,0
1018,0,0,0
261.5,0,0,0
910,0,0,0
4270.141667,0,0,0
413,0,1,0
372.8,0,0,0
550.5,0,1,0
1300.728987,0,0,0
44,0,0,0
0,0,0,0
68.75,0,0,0
684.7272727,0,0,0
1253.333333,0,0,1
331,0,0,0
1791.7,0,0,0
1596.672282,0,1,0
9128.283883,0,0,0
128,0,0,0
313,0,0,0
204,0,0,0
49,0,1,0
2490.138095,0,0,0
86,0,0,0
140,0,0,0
162.75,0,0,0
9694.260714,0,0,0
1762.5,0,0,1
2183.5,0,1,0
234.475,0,1,0
139.7083333,0,0,0
1371.633333,0,1,1
711.5666667,0,0,0
232.6666667,0,0,0
51.5,0,1,0
11,0,0,0
176.8193627,0,0,0
0,0,1,0
240,0,0,0
415.8333333,0,0,0
66,0,0,0
95.5,0,1,0
200.85,0,0,0
839.5,0,0,0
80,0,0,0
2372.333333,0,0,0
574.8333333,0,0,0
1045.102381,0,0,0
971,0,0,0
1589.27381,0,1,0
1656.666667,0,0,0
1246.919048,0,0,0
597.6,0,0,0
3888.166667,0,0,0
2600.258333,0,0,0
223,0,0,0
709,0,0,0
82,0,0,0
760.25,0,0,0
1362,0,0,0
0,0,1,0
924.3333333,0,0,0
1440.298918,0,1,1
856.7522398,0,1,0
8,0,0,0
6,0,0,0
513.4666667,0,0,0
0,0,0,0
748.5666667,0,0,0
149,0,0,0
288,0,1,0
383.0833333,0,0,0
976.7103175,0,1,1
1916.633333,0,0,0
1266.119048,0,0,0
1679.833333,0,1,1
315.1666667,0,0,1
290,0,0,0
463.5,0,0,0
1833,0,1,0
196,0,0,0
0,0,0,0
1200.892857,0,1,0
139.3333333,0,1,0
665.5666667,0,0,0
151.9,0,0,0
1620,0,0,0
1268,0,1,0
969.102381,0,0,0
773.4666667,0,1,1
808.1666667,0,0,1
469.8761905,0,0,0
823.5,0,0,0
201,0,0,0
1063.95,0,0,0
412,0,0,0
0,0,0,0
1789.39881,0,0,0
644.125,0,0,0
529.702381,0,1,0
254,0,0,1
221.7142857,0,0,0
0,0,0,0
312.3333333,0,0,0
0,0,0,0
325.75,0,0,0
2717.327381,0,1,0
3380.691558,0,1,0
614.9444444,0,0,0
19,0,0,0
1274.190476,0,1,0
1071.611111,0,0,0
408,0,0,1
2335.064286,0,0,0
18,0,0,0
1299.383333,0,1,0
83,0,0,0
489,0,0,0
226.5,0,0,0
233.6666667,0,0,0
0,0,0,0
0,0,0,0
71,0,0,0
1266.5,0,0,0
182.5833333,0,0,0
169.3,0,1,0
1358.75,0,0,0
131,0,1,0
2816.43881,0,1,0
3484.233333,0,1,0
131,0,0,0
1076.5,0,0,0
357.25,0,1,0
197,0,0,0
489.1452381,0,1,1
610,0,0,0
445,0,0,0
588.6666667,0,0,0
580.2,0,0,1
999,0,0,1
622,0,0,0
112,0,1,0
1005.849206,0,0,0
29,0,1,0
3451.751515,0,1,0
96.5,0,0,0
2217.333333,0,0,0
50,0,0,0
485.6666667,0,1,0
388,0,0,0
484.95,0,0,0
55,0,0,0
111.6666667,0,1,0
269.5,0,0,0
284,0,0,1
1219.113725,0,0,1
574.722619,0,0,1
4053.092208,0,0,0
1485.416667,0,0,0
634.1666667,0,0,0
1182.106162,0,0,0
333.75,0,0,0
4,0,0,0
550.0666667,0,0,0
0,0,1,0
218,0,0,0
2243.666667,0,0,0
2193.150794,0,0,1
289.85,0,1,1
909.5,0,0,0
1436.45,0,0,0
1998.444081,0,1,0
777.5,0,1,1
126.5,0,1,0
100,0,0,0
598.45,0,0,0
87.71428571,0,0,0
1834.166667,0,0,1
15,0,0,0
1365.216667,0,0,0
36,0,1,0
1005.806061,0,1,0
5186.116667,0,0,0
2211.608333,0,0,1
167,0,0,0
2102.581502,0,0,0
2003.415152,0,0,1
1490.552778,0,0,0
1988.658333,0,0,0
148.75,0,1,0
134,0,1,0
191.0714286,0,0,0
222,0,0,0
116.5,0,1,0
190,0,1,0
809.2456349,0,0,1
262.1666667,0,0,0
22,0,1,0
234.9924242,0,0,0
258,0,0,0
0,0,0,0
133.3333333,0,0,0
255.3,0,0,0
1524.748377,0,0,0
1306.666667,0,0,0
224.1666667,0,0,1
473.6833333,0,0,0
686.4,0,0,0
80,0,0,0
0,0,0,0
61,0,1,0
3537.991667,0,0,0
1896.272222,0,0,0
598.297619,0,0,0
127.5,0,0,0
154,0,1,0
5349.563713,0,1,1
0,0,0,0
77,0,0,0
98.5,0,0,0
810,0,0,0
903,0,0,0
2973.008333,0,0,0
0,0,0,0
1093,0,0,0
137,0,0,0
136.75,0,0,0
0,0,0,0
0,0,0,0
384,0,0,0
125,0,0,0
44,0,0,0
0,0,0,0
1975.458333,0,1,0
758.75,0,0,0
1267.155556,0,0,1
381.3333333,0,1,0
1271.821212,0,0,1
827.6462121,0,0,1
36,0,0,0
1011.5,0,0,0
1267.233333,0,0,1
4891.972222,0,0,0
694.3035714,0,1,1
4764.429997,0,0,0
1350.5,0,0,0
1385.833333,0,0,1
500,0,0,1
285.9880952,0,0,0
45.5,0,0,0
1507.333333,0,0,0
1460.566667,0,1,0
214,0,0,0
136.5,0,0,0
254,0,0,0
545.5714286,0,1,1
1244.833333,0,1,0
555.8944444,0,0,1
429.6333333,0,1,0
111,0,0,0
0,0,1,0
402.6904762,0,1,0
292.6944444,0,0,1
654.0666667,0.8,0,0
4990.959524,0,0,1
158,0,0,0
3332.208333,0.6,0,0
4164.936905,0,0,0
0,0,0,0
1194.5,0,0,1
638.3333333,0,0,0
152.25,0,0,0
631.5,0.8,0,0
58,0,1,0
6860.632738,0.4,0,0
0,0.6,0,0
271.125,0,0,0
0,0,0,0
2564.278157,0.6,0,0
896.5,0.6,0,1
4895.022989,0,0,0
2293.59902,0,0,1
1449.683333,0,0,0
249,0,1,0
37.5,0,0,0
121,0,0,0
1403.841919,0,0,0
227,0,0,0
228,0,0,0
461.0833333,0,0,0
12,0,1,0
762.5,0.6,0,0
74.5,0.6,0,0
898,0.6,0,1
91,0,1,0
583.1666667,0.8,0,0
392.9285714,0,0,0
177.5,0,1,0
436,0.6,0,0
2819.966667,0,0,0
4,0.8,0,0
0,0,0,0
1888.5,0,1,1
1801.371429,0,1,0
13158.66667,0,1,0
140,0,0,0
252.5,0,0,0
666,0,0,0
851.3333333,0.2,0,0
224,0.2,0,0
253.3333333,0.8,0,0
717.2190476,1,1,0
370.3333333,0.6,0,0
0,0,1,0
5198.533333,0,0,0
1148.838095,0,0,0
152.6666667,0,0,0
474,0,1,0
907.5,0.6,0,0
505.3333333,0.4,0,0
497,0,0,0
1103.916667,0.8,0,0
0,0.6,0,0
430.5,0,1,0
866.7,0,0,1
1492.166667,0,0,0
17,0,0,0
137.5,0.6,0,0
950.3285714,1,1,0
7,0.8,0,0
286,0.8,0,0
1711.333333,0,0,0
2487.333333,0,0,0
829.5,0,1,0
88,0.8,0,0
1163.333333,0,0,1
1171.333333,0,1,0
149,0.8,0,0
131.5,1,1,0
81.5,0,1,0
394.5,0,1,1
336,0.8,0,0
452.797619,0,0,1
0,0.6,0,0
2281.208333,0,0,0
1262.833333,0,1,1
0,0,0,0
643,0,0,0
189,0.4,0,0
2338.567766,0.6,0,1
181,0,0,0
597.8333333,0.4,0,0
549.0833333,0,0,1
0,0,0,0
170,0,0,0
46,0.4,0,0
1742.325216,0,1,0
787.2,0.4,0,0
1239.5,1,1,0
867.3333333,0,0,1
0,0,1,0
4093.430519,0,0,0
216.1666667,0.6,0,0
659.0833333,0,0,0
2265.529221,0,0,0
729,0.4,0,0
1299.5,0.6,0,0
103,0.6,0,0
129.3333333,0.6,0,0
162,0,0,0
122,0,1,0
1294.251207,0,0,0
246.7916667,0,0,0
2889.25,0,0,1
3882.025758,0,0,0
4207.666667,0,1,0
199.5,0.4,0,0
2529.75,0.4,0,0
2081,0,0,0
1845.666667,0,0,0
1927.031548,1,1,0
0,0,0,0
831.9333333,0.8,0,0
706.2996032,1,1,0
1888.547619,0,1,1
2407.322811,0,0,0
1528.382468,1,1,1
599.1,0,1,0
4656.800366,0,0,0
151.2,0.8,0,0
5378.045851,0.2,0,1
212,0.4,0,0
0,0,1,0
748.4,0,0,0
314.8333333,0.6,0,0
867.8333333,0,0,0
379,0,0,0
66.5,0,0,0
994.8222222,0,0,0
824.6666667,0,0,0
0,0.4,0,0
443.9333333,0,0,0
906.3,0,0,0
57,0.2,0,0
117,0,0,0
2424.75,0,0,0
0,0,0,0
0,0,0,0
311,0.6,0,0
2418.52904,0,0,0
905.6,0,0,0
100,1,1,0
986.5,0,0,0
3121.555556,0,0,0
1378.966667,0,1,1
3003.419048,0.4,0,0
2053.933333,0,1,0
212.5,0,1,0
785.474359,0,1,1
316.3333333,1,1,0
769.5,0,0,0
298.1666667,0.4,0,0
1808.333333,0.4,0,1
1184.5,0.6,0,0
184.5,0,0,0
2573.875,0,0,0
2121.304304,0,1,0
4639.410534,0.6,0,0
315.3666667,0,1,0
1464,0.2,0,1
1483.55,0,1,1
2247.608298,0,0,0
950,0,0,0
6254.420122,0,1,0
0,0,0,0
29,0,1,0
228,0,0,0
205,0,0,0
1570.5,0,1,1
101,0.6,0,0
295.9,0,1,0
196.5,0,0,0
524.5,0,0,1
0,0,0,0
674.4345238,0,1,0
931.5,0,0,0
672.8794872,0,0,0
0,0.6,0,0
3022.478571,0,0,0
877.5,0,0,1
412.8333333,0,0,0
486.5,0,0,0
1225.5,0,0,1
0,0,0,0
0,0.6,0,0
1221.853846,0,0,0
258,0.6,0,0
1370.833333,0,0,0
1652,0,0,0
178.3333333,0,1,0
1146.5,0.6,0,0
2680.828571,0,0,1
197.5,0,0,0
2295.182143,0.2,0,0
0,0.4,0,0
248.9,0.8,0,0
44,0,0,0
1151.116667,0,0,0
830,0.4,0,0
125.25,0.6,0,0
17,0,0,0
2172.333333,0,0,0
4945.083333,0.8,0,1
358.25,0.8,0,0
233.1666667,0,0,0
528,0.6,0,1
1154.766667,0,1,0
1522.816667,0,0,0
468.1666667,0,1,0
432.5,0,0,0
1100.916667,0,0,0
663.2333333,0.8,0,0
2874.083333,0,0,0
1813.86461,0,1,0
214.6922078,0,1,0
28,0,0,0
78.5,0,1,0
534.5833333,1,1,0
262.6666667,0,0,0
1056.15,0.2,0,0
1273.875,0,0,1
875.5,0,1,0
0,0,0,0
582,0,1,0
0,0.8,0,0
63.66666667,0.2,0,0
0,0,0,0
1443.25,0.8,0,0
569.1190476,0,0,0
386.4444444,0.2,0,0
399.5,1,1,0
238.5,0,0,0
17,0,0,0
0,0,0,0
0,1,1,0
59,0,0,0
1506.220833,0.4,0,1
96,0,0,0
588.9,0,0,0
1719.416667,0,1,0
41,0.4,0,0
1906.8,0.4,0,1
262.5,0,0,0
457.2333333,0,0,0
0,0,0,0
227.3333333,0,1,0
0,0,1,0
95,0.4,0,0
517.5,0,0,0
570.3333333,0,0,0
183.0952381,0.6,0,0
366,0.6,0,0
133.5,0.4,0,0
0,0.6,0,0
280.9333333,0.4,0,0
44,0,0,0
265.6,0,0,0
0,0,0,0
165,0,0,0
109,0,1,0
901.25,0,0,1
1406.209524,0.2,0,1
972.25,0,0,0
965.8333333,0,0,0
0,0.4,0,0
214,0,0,0
267,0.2,0,0
236.1666667,0,0,0
879.6666667,0,1,0
1044,0,0,0
901.0916667,0,0,0
1671.257393,0,0,0
1483.366667,0.4,0,0
5538.916667,0,1,0
191,0,1,0
451.9333333,0.4,0,0
224,0.4,0,0
670.3,0,0,0
210,0.4,0,0
900.9166667,0.6,0,0
368,0,0,0
0,1,1,0
216,0,0,0
1580.166667,0.8,0,0
587.6911765,0.8,0,0
2471.391775,0.6,0,1
502.4666667,0.8,0,0
317,0.2,0,0
3864.428571,0,0,0
2456.297619,0,0,0
2656.183333,0,0,0
599,0,0,0
1212,0,0,0
127,0,0,1
0,0.8,0,0
173.25,0,0,0
599.3333333,0,1,1
2215.866667,0,0,0
5284.765079,0,0,0
433.1333333,1,1,0
1690.790351,1,1,0
1621.152083,0,0,0
454.5,0,0,0
197.5,0.4,0,0
911.5,0.2,0,0
196.5,0.6,0,0
115.6666667,1,1,0
1019.293939,1,1,0
715.5,1,1,0
3147.584294,0.6,0,0
321.9583333,0,0,0
169.5,0,0,0
2104.3114,0.8,0,0
499,0,1,1
120,0.8,0,0
7009.095996,0.8,0,0
8704.372405,0,1,0
0,0,1,0
2058.25,0.2,0,0
0,0.4,0,0
580.5,0,1,1
0,0,1,0
1701.857143,0,0,0
312.7,0.8,0,0
0,0,0,0
495,0.2,0,0
202,0.4,0,0
908.3333333,0,0,0
480.5,0,0,0
3473.857143,0,0,0
277,0,0,0
226,0,0,0
138,0.8,0,0
59,0.8,0,0
0,0,0,0
273,0,0,0
0,0.8,0,0
360,0,0,0
40,0,0,0
0,0.6,0,0
1547.5,0,0,0
1127.25,0,0,0
996.0833333,0.4,0,0
227.7,0.4,0,0
579.3333333,0,0,0
237,0,0,0
678.5,0.6,0,0
3098.033333,0,0,0
81,1,1,0
285.1666667,0,0,0
340.2,0,1,0
231,0,0,0
2054.114286,0,0,0
2008.833333,0.6,0,0
1065.9,1,1,0
619,0,0,0
584.1333333,0,1,0
0,0.6,0,0
4107.119658,0.6,0,0
293.5,0.6,0,0
229.6666667,0,1,0
155.8333333,0.2,0,0
1688.058761,0,1,0
234,0.4,0,0
197.2,0,0,0
3509.130952,0,1,0
866.5,0,0,0
755,0,0,1
30,0.6,0,0
1681.52381,0,0,0
2635.61627,0.6,0,0
231.5,0.6,0,0
194.3333333,0.6,0,0
1564.161905,0,0,0
854.2863248,0,1,1
124.5,0.6,0,0
1021.75,0.4,0,0
2660.15,0,0,0
12,0.6,0,0
34,0,0,0
17,0.6,0,0
1135.166667,0,1,0
298.2333333,0,0,0
554.5,0,0,1
335.6666667,0,1,0
2107.583333,0,1,0
96.33333333,0,1,0
2755.336111,0,1,0
653.2777778,0.6,0,0
44,0,1,0
964.047619,0,0,0
650.6666667,0,0,0
256.6666667,0,0,0
28,0.4,0,0
1516.966667,0.2,0,0
648.0678571,0.4,0,0
462,0,0,0
63,0,0,0
630.5,0,1,1
42,0,0,0
688.6666667,0.4,0,0
181,1,1,0
285.4166667,0,1,0
61.33333333,0,1,0
2961.483333,0,0,0
406,0.2,0,0
3222.75873,0.6,0,0
128,0.6,0,0
500.7880952,0,0,0
375.75,0,0,0
534.9166667,0,0,0
134,0,0,0
2098.238095,0.8,0,0
869.1,0,0,0
0,0,0,0
1494.5,0,0,0
510,1,1,0
699.25,0,0,0
331.3333333,0,0,0
0,0,0,0
321,0.2,0,0
0,0,0,0
88,0.6,0,0
1563.930952,0.8,0,0
55,0,0,0
419.25,0.8,0,0
4643.755952,0.8,0,0
564.5,0.8,0,0
65.66666667,0,0,0
0,0,0,0
1462.659125,0,0,1
404.6190476,0,0,0
392,0.6,0,0
960.7333333,0,1,0
0,0.4,0,0
726.2761905,1,1,0
4415.333333,0.4,0,0
40,0.6,0,0
723.315873,0,0,0
1088.05,0,0,0
1688.72619,0,0,1
0,0.2,0,0
998.9545455,0.8,0,0
1654.722222,0,0,0
281.5,0,1,0
1501,0,0,0
153.5833333,0,0,0
109,0,1,0
483.5833333,0.2,0,0
586.3333333,0.4,0,0
0,0.8,0,0
2213,0.2,0,0
50.5,0,1,0
178,0,0,0
1150.192063,0,0,1
0,0,0,0
892.9166667,0,1,0
173,0.8,0,0
289.6666667,0,0,1
633.9857143,0,0,0
1837.966667,0.4,0,0
8038.325302,0,0,0
706.9837662,0,0,0
0,0,0,0
352,0.4,0,0
11308.09795,0.8,0,0
501.5,0.8,0,0
497.6666667,0,0,0
406,0.6,0,0
4115.978571,0,1,0
2.333333333,0,0,0
121.5,0,1,0
869,0,0,0
403,0,1,0
12,0,1,0
865,0,0,0
220.3333333,0,0,0
222,0,0,0
657.1666667,0,0,0
131,0,0,0
1517.9,0,0,1
538.2878788,0,0,0
4139.625,0.4,0,0
832.8333333,0,0,0
464,0,0,1
673.4813797,0.2,0,0
217,0.8,0,0
472.9952381,0,1,0
1500.380952,0,0,0
241,0,0,0
692.6666667,0,0,1
9487.639162,0,0,0
455.5,0,0,0
49,0,0,0
259,0.6,0,0
2065.15,0.8,0,0
4190.75,0,0,0
65,0,0,0
129.2,0,0,0
607.4666667,0,1,1
8699.407065,0,1,0
2022.25,0,0,0
761.25,0,0,0
874.5833333,0,1,1
1483,1,1,0
639.5,0,1,1
356,0.2,0,0
2132.683333,0.6,0,0
431.0833333,0.6,0,0
401.95,0,0,0
2524,0,1,0
151.5,0,1,0
117.5,0.6,0,0
822.65,1,1,0
102,0,0,0
1714.166667,0,0,0
0,0,0,0
783.5,0,1,0
3258.071212,0,1,0
1329.261905,0,0,0
0,0,0,0
87,0.6,0,0
0,0,0,0
813.8,0.6,0,0
1039.477564,0,0,1
531,0.8,0,0
1239.083333,0,0,0
1306.028022,0,0,0
543.75,0.8,0,0
315.6,0,0,0
258.8333333,0,1,0
420,0,1,0
623.4166667,0.2,0,0
1040.333333,0,0,0
3395.729484,0.8,0,0
126,0,0,0
21,0,0,0
701.5,0,1,0
2059.109203,0,0,0
11,0.6,0,0
203.4166667,0,1,0
60,1,1,0
65,0,0,0
197.3333333,0.8,0,0
300.6666667,0,0,0
471,1,1,0
7968.903361,0.8,0,0
105,0,0,0
2607.5,0,0,0
865.6722222,0,0,0
1076.977778,0.6,0,0
2818.094444,0,0,0
234.9666667,0,0,0
935,0.6,0,0
1662.733333,1,1,0
0,0.8,0,0
155,0,0,0
436.6,0.6,0,0
80,1,1,0
716.625,0,0,0
1223.416667,0,0,1
1286.75,0,1,0
83,0.6,0,0
897.6666667,0,0,1
2178.672222,0,0,0
3195.828571,0,0,0
116.5,0,0,0
1143.657143,0,1,0
43,0,0,0
2871.262932,0,0,0
417.9666667,1,1,1
129,0,1,0
1248,0,0,0
837.6666667,0,0,0
418.2333333,0,0,0
370,0,1,0
743.9166667,0,0,0
0,0,0,0
3178.583333,0,0,0
463.6666667,0,1,0
178.6,0.6,0,0
0,0,0,0
24,0.4,0,0
689.75,0,0,0
0,0,1,0
963.1666667,0.6,0,0
387,0,0,0
0,0,0,0
534,0,0,1
0,0,1,0
338.2333333,0,1,0
255.75,0,0,0
228.5,0.2,0,0
72.9,0,0,0
982.8333333,0,1,0
473.5,0.6,0,0
636,0.2,0,0
1806.504167,0.8,0,0
21,0,0,0
1111.245175,0,0,0
1055.5,0,0,0
59,0,0,0
23,0.8,0,0
25,0.6,0,0
2697.487879,0.6,0,0
0,0,0,0
115,0,0,0
